DPPressure,ROPenetration,WOBit,HLoad,WBoPressure,BTBR,WellDepth,FPress
598.6675,32.91,6831.172,343193.6,6949.699,12680.25,12680.25,7603.104
598.6664,32.98999,6882.78,343142.0,6949.699,12680.25,12680.25,7603.104
598.6665,33.02967,6811.254,343213.5,6949.702,12680.25,12680.25,7603.104
598.6652,33.09095,6865.283,343159.5,6949.702,12680.25,12680.25,7603.104
598.6653,33.13776,6791.146,343233.6,6949.705,12680.26,12680.26,7603.104
598.6644,33.17873,6843.075,343181.7,6949.705,12680.26,12680.26,7603.104
598.6638,33.23532,6770.885,343253.9,6949.704,12680.26,12680.26,7603.105
598.6637,33.25212,6818.418,343206.3,6949.708,12680.26,12680.26,7603.105
598.6624,33.30795,6879.603,343145.2,6949.708,12680.26,12680.26,7603.105
598.6627,33.32754,6802.689,343222.1,6949.71,12680.27,12680.27,7603.105
598.6614,33.3615,6857.179,343167.6,6949.711,12680.27,12680.27,7603.105
598.6613,33.39273,6784.595,343240.2,6949.713,12680.27,12680.27,7603.106
598.6608,33.4068,6832.351,343192.4,6949.713,12680.27,12680.27,7603.106
598.6599,33.44955,6884.703,343140.1,6949.713,12680.27,12680.27,7603.106
598.6603,33.45407,6811.978,343212.8,6949.716,12680.28,12680.28,7603.106
598.6591,33.48319,6866.67,343158.1,6949.716,12680.28,12680.28,7603.106
598.6592,33.49413,6798.365,343226.4,6949.718,12680.28,12680.28,7603.107
598.6583,33.50843,6843.986,343180.8,6949.719,12680.28,12680.28,7603.107
598.658,33.53743,6777.866,343246.9,6949.721,12680.29,12680.29,7603.107
598.658,33.53769,6825.818,343198.9,6949.722,12680.29,12680.29,7603.107
598.657,33.56752,6880.648,343144.1,6949.722,12680.29,12680.29,7603.107
598.6572,33.56277,6809.88,343214.8,6949.724,12680.29,12680.29,7603.108
598.6559,33.58686,6871.603,343153.1,6949.725,12680.29,12680.29,7603.108
598.6563,33.59027,6798.49,343226.3,6949.727,12680.3,12680.3,7603.108
598.6555,33.5983,6846.523,343178.2,6949.727,12680.3,12680.3,7603.108
598.6552,33.61524,6775.628,343249.1,6949.729,12680.3,12680.3,7603.109
598.6547,33.61081,6830.552,343194.2,6949.73,12680.3,12680.3,7603.109
598.6539,33.63734,6885.499,343139.2,6949.73,12680.3,12680.3,7603.109
598.6542,33.62758,6819.147,343205.6,6949.732,12680.31,12680.31,7603.11
598.6533,33.65054,6878.698,343146.0,6949.733,12680.31,12680.31,7603.11
598.6539,33.6441,6805.435,343219.3,6949.735,12680.31,12680.31,7603.11
598.653,33.65493,6860.42,343164.3,6949.736,12680.31,12680.31,7603.11
598.6533,33.65748,6791.701,343233.0,6949.738,12680.32,12680.32,7603.111
598.6527,33.65704,6837.533,343187.2,6949.738,12680.32,12680.32,7603.111
598.6522,33.68343,6764.199,343132.1,6949.738,12680.32,12680.32,7603.111
598.6526,33.6656,6819.223,343205.4,6949.741,12680.32,12680.32,7603.111
598.6517,33.68169,6874.25,343157.3,6949.741,12680.32,12680.32,7603.111
598.6521,33.67241,6803.187,343221.5,6949.744,12680.33,12680.33,7603.112
598.651,33.6801,6858.215,343166.4,6949.744,12680.33,12680.33,7603.112
598.6511,33.69026,6777.971,343246.7,6949.746,12680.33,12680.33,7603.112
598.651,33.68098,6833.012,343191.6,6949.747,12680.33,12680.33,7603.112
598.6505,33.70296,6885.775,343138.9,6949.747,12680.33,12680.33,7603.112
598.6511,33.68785,6812.387,343212.3,6949.749,12680.34,12680.34,7603.113
598.6503,33.70246,6874.33,343150.3,6949.75,12680.34,12680.34,7603.113
598.6508,33.69199,6805.511,343219.1,6949.752,12680.34,12680.34,7603.113
598.6499,33.69876,6858.278,343166.3,6949.752,12680.34,12680.34,7603.113
598.6503,33.70403,6784.87,343239.7,6949.754,12680.35,12680.35,7603.114
598.65,33.69807,6839.937,343184.7,6949.755,12680.35,12680.35,7603.114
598.6496,33.71809,6764.213,343136.5,6949.755,12680.35,12680.35,7603.114
598.65,33.69761,6816.997,343207.6,6949.758,12680.35,12680.35,7603.114
598.649,33.71062,6872.072,343152.5,6949.758,12680.35,12680.35,7603.114
598.6497,33.70291,6805.531,343219.0,6949.76,12680.36,12680.36,7603.115
598.6489,33.71209,6867.495,343157.1,6949.761,12680.36,12680.36,7603.115
598.6492,33.70475,6796.353,343228.2,6949.763,12680.37,12680.37,7603.115
598.6485,33.70411,6844.543,343180.0,6949.764,12680.37,12680.37,7603.115
598.6483,33.72064,6771.107,343253.4,6949.763,12680.37,12680.37,7603.116
598.6484,33.7049,6833.077,343191.4,6949.766,12680.37,12680.37,7603.116
598.6479,33.72463,6885.876,343138.7,6949.766,12680.37,12680.37,7603.116
598.6487,33.70733,6819.314,343205.2,6949.769,12680.38,12680.38,7603.116
598.648,33.72068,6874.406,343150.1,6949.769,12680.38,12680.38,7603.116
598.6484,33.70775,6812.429,343212.1,6949.771,12680.38,12680.38,7603.117
598.6477,33.71656,6865.223,343159.3,6949.772,12680.38,12680.38,7603.117
598.6483,33.71509,6791.776,343232.7,6949.774,12680.39,12680.39,7603.118
598.6478,33.71249,6846.865,343177.6,6949.775,12680.39,12680.39,7603.118
598.6478,33.721,6778.002,343246.5,6949.777,12680.39,12680.39,7603.118
598.6476,33.7096,6837.681,343186.8,6949.778,12680.39,12680.39,7603.118
598.6472,33.73201,6764.225,343131.7,6949.777,12680.4,12680.4,7603.119
598.6477,33.71037,6819.324,343205.1,6949.78,12680.4,12680.4,7603.119
598.647,33.72701,6879.014,343143.1,6949.78,12680.4,12680.4,7603.119
598.6479,33.7146,6805.557,343218.9,6949.783,12680.4,12680.4,7603.119
598.6472,33.72225,6867.541,343156.9,6949.783,12680.4,12680.4,7603.119
598.6476,33.71316,6805.556,343218.9,6949.786,12680.41,12680.41,7603.12
598.6469,33.71841,6858.354,343166.1,6949.786,12680.41,12680.41,7603.12
598.6475,33.71902,6791.786,343232.6,6949.788,12680.41,12680.41,7603.12
598.6472,33.71606,6846.88,343177.5,6949.789,12680.41,12680.41,7603.12
598.6473,33.72063,6784.897,343239.5,6949.791,12680.42,12680.42,7603.121
598.647,33.71293,6837.695,343186.7,6949.792,12680.42,12680.42,7603.121
598.6468,33.73,6771.123,343253.3,6949.791,12680.42,12680.42,7603.121
598.6472,33.7131,6826.222,343198.2,6949.794,12680.42,12680.42,7603.121
598.6466,33.72952,6881.326,343143.0,6949.794,12680.42,12680.42,7603.121
598.6469,33.71111,6817.037,343207.3,6949.797,12680.43,12680.43,7603.122
598.6461,33.72308,6872.133,343152.2,6949.797,12680.43,12680.43,7603.122
598.6467,33.71591,6798.676,343225.7,6949.8,12680.43,12680.43,7603.122
598.6462,33.7172,6853.77,343170.6,6949.8,12680.43,12680.43,7603.122
598.6467,33.72313,6784.904,343239.4,6949.802,12680.44,12680.44,7603.123
598.6466,33.7156,6840.001,343184.3,6949.803,12680.44,12680.44,7603.123
598.6464,33.72945,6771.126,343253.2,6949.802,12680.44,12680.44,7603.123
598.6467,33.71292,6826.225,343198.1,6949.806,12680.44,12680.44,7603.123
598.6461,33.72824,6879.033,343145.3,6949.806,12680.44,12680.44,7603.123
598.6469,33.71466,6812.456,343211.8,6949.808,12680.45,12680.45,7603.124
598.6462,33.72686,6874.445,343149.8,6949.809,12680.45,12680.45,7603.124
598.6467,33.71421,6803.272,343221.0,6949.811,12680.45,12680.45,7603.124
598.6459,33.71852,6858.366,343165.9,6949.812,12680.45,12680.45,7603.124
598.6464,33.72226,6784.908,343239.3,6949.813,12680.46,12680.46,7603.125
598.6461,33.71625,6846.891,343177.4,6949.814,12680.46,12680.46,7603.125
598.6462,33.72027,6782.61,343241.6,6949.816,12680.46,12680.46,7603.125
598.6458,33.71197,6837.702,343186.5,6949.817,12680.46,12680.46,7603.125
598.6454,33.73404,6764.24,343131.4,6949.817,12680.47,12680.47,7603.126
598.646,33.71198,6826.229,343198.0,6949.82,12680.47,12680.47,7603.126
598.6454,33.72762,6879.036,343145.2,6949.82,12680.47,12680.47,7603.126
598.6464,33.71396,6812.46,343211.8,6949.822,12680.47,12680.47,7603.126
598.6457,33.72307,6867.559,343156.7,6949.823,12680.47,12680.47,7603.126
598.6462,33.71544,6798.686,343225.5,6949.825,12680.48,12680.48,7603.127
598.6457,33.71612,6851.483,343172.7,6949.826,12680.48,12680.48,7603.127
598.6461,33.72197,6784.913,343239.3,6949.828,12680.48,12680.48,7603.127
598.6458,33.71595,6846.896,343177.3,6949.828,12680.48,12680.48,7603.127
598.6459,33.72412,6778.025,343246.2,6949.831,12680.49,12680.49,7603.128
598.6456,33.7122,6837.709,343186.4,6949.831,12680.49,12680.49,7603.128
598.6453,33.73431,6764.246,343131.3,6949.831,12680.49,12680.49,7603.128
598.6459,33.71237,6819.349,343204.8,6949.833,12680.49,12680.49,7603.128
598.6453,33.72854,6879.042,343145.1,6949.834,12680.49,12680.49,7603.128
598.6462,33.71592,6805.58,343218.6,6949.836,12680.5,12680.5,7603.129
598.6457,33.71881,6853.79,343170.3,6949.837,12680.5,12680.5,7603.129
598.646,33.7214,6784.917,343239.2,6949.839,12680.5,12680.5,7603.129
598.6456,33.71548,6844.603,343179.5,6949.839,12680.5,12680.5,7603.129
598.6458,33.72658,6778.031,343246.1,6949.842,12680.51,12680.51,7603.13
598.646,33.71434,6833.129,343191.0,6949.842,12680.51,12680.51,7603.13
598.6456,33.73401,6764.25,343135.9,6949.842,12680.51,12680.51,7603.13
598.6461,33.71214,6817.058,343207.0,6949.845,12680.51,12680.51,7603.13
598.6453,33.72387,6872.156,343151.9,6949.845,12680.51,12680.51,7603.13
598.6461,33.71484,6805.583,343218.5,6949.848,12680.52,12680.52,7603.131
598.6455,33.7201,6860.679,343163.4,6949.848,12680.52,12680.52,7603.131
598.6459,33.71696,6789.511,343234.5,6949.85,12680.53,12680.53,7603.131
598.6451,33.71478,6851.489,343172.6,6949.851,12680.53,12680.53,7603.131
598.6454,33.7206,6784.922,343239.1,6949.853,12680.53,12680.53,7603.132
598.6454,33.71305,6840.015,343184.0,6949.854,12680.53,12680.53,7603.132
598.6453,33.73016,6771.147,343252.9,6949.853,12680.54,12680.54,7603.132
598.6458,33.7135,6833.132,343190.9,6949.856,12680.54,12680.54,7603.132
598.6454,33.73275,6764.255,343135.8,6949.856,12680.54,12680.54,7603.133
598.6457,33.71135,6823.947,343197.8,6949.859,12680.54,12680.54,7603.133
598.6451,33.72655,6879.047,343144.9,6949.859,12680.54,12680.54,7603.133
598.6459,33.713,6812.474,343211.5,6949.862,12680.55,12680.55,7603.134
598.6453,33.7252,6874.459,343149.5,6949.862,12680.55,12680.55,7603.134
598.6459,33.71241,6803.29,343220.7,6949.864,12680.55,12680.55,7603.134
598.645,33.71935,6865.269,343158.7,6949.865,12680.55,12680.55,7603.134
598.6456,33.71749,6791.815,343232.2,6949.867,12680.56,12680.56,7603.135
598.6453,33.71453,6846.907,343177.0,6949.868,12680.56,12680.56,7603.135
598.6453,33.73078,6771.152,343252.8,6949.867,12680.56,12680.56,7603.135
598.6458,33.71404,6833.139,343190.8,6949.871,12680.56,12680.56,7603.135
598.6455,33.72876,6771.153,343252.8,6949.87,12680.57,12680.57,7603.136
598.6458,33.71216,6826.25,343197.7,6949.873,12680.57,12680.57,7603.136
598.6453,33.7277,6879.056,343144.9,6949.874,12680.57,12680.57,7603.136
598.6461,33.71396,6812.481,343211.4,6949.876,12680.57,12680.57,7603.136
598.6454,33.72296,6867.579,343156.3,6949.876,12680.57,12680.57,7603.136
598.646,33.71242,6810.184,343211.4,6949.879,12680.58,12680.58,7603.137
598.6453,33.72039,6865.278,343158.6,6949.879,12680.58,12680.58,7603.137
598.646,33.71604,6798.708,343225.2,6949.881,12680.58,12680.58,7603.137
598.6454,33.71953,6860.69,343163.2,6949.882,12680.58,12680.58,7603.137
598.6459,33.71654,6789.524,343234.3,6949.884,12680.59,12680.59,7603.138
598.6451,33.71441,6851.5,343172.3,6949.885,12680.59,12680.59,7603.138
598.6453,33.72404,6778.046,343245.8,6949.887,12680.59,12680.59,7603.138
598.6453,33.71284,6840.027,343183.8,6949.887,12680.59,12680.59,7603.138
598.6451,33.73518,6764.268,343131.0,6949.887,12680.6,12680.6,7603.139
598.6459,33.71299,6819.373,343204.4,6949.89,12680.6,12680.6,7603.139
598.6453,33.72919,6881.362,343142.5,6949.89,12680.6,12680.6,7603.139
598.6458,33.71154,6819.37,343204.4,6949.893,12680.6,12680.6,7603.139
598.6452,33.72679,6879.062,343144.8,6949.893,12680.6,12680.6,7603.139
598.6461,33.71429,6805.601,343218.2,6949.896,12680.61,12680.61,7603.14
598.6454,33.72218,6867.584,343156.2,6949.896,12680.61,12680.61,7603.14
598.6459,33.71446,6796.417,343225.1,6949.898,12680.61,12680.61,7603.14
598.6452,33.71685,6858.395,343165.4,6949.899,12680.61,12680.61,7603.14
598.6458,33.71752,6791.828,343231.9,6949.901,12680.62,12680.62,7603.141
598.6454,33.71451,6846.92,343176.8,6949.901,12680.62,12680.62,7603.141
598.6454,33.72229,6775.755,343248.0,6949.904,12680.62,12680.62,7603.142
598.6452,33.71016,6837.731,343186.0,6949.904,12680.62,12680.62,7603.142
598.6448,33.7322,6764.274,343130.9,6949.904,12680.63,12680.63,7603.142
598.6454,33.71011,6826.259,343197.5,6949.907,12680.63,12680.63,7603.142
598.6449,33.72573,6879.063,343144.7,6949.907,12680.63,12680.63,7603.142
598.6458,33.71148,6819.377,343204.3,6949.91,12680.63,12680.63,7603.143
598.6451,33.72776,6881.365,343142.3,6949.91,12680.63,12680.63,7603.143
598.6458,33.71071,6812.489,343211.2,6949.913,12680.64,12680.64,7603.143
598.645,33.72186,6872.174,343151.5,6949.913,12680.64,12680.64,7603.143
598.6458,33.71283,6805.606,343218.1,6949.915,12680.64,12680.64,7603.144
598.6452,33.71812,6860.699,343163.0,6949.916,12680.64,12680.64,7603.144
598.6458,33.71286,6796.423,343227.3,6949.918,12680.65,12680.65,7603.144
598.6449,33.7154,6858.397,343165.3,6949.918,12680.65,12680.65,7603.144
598.6454,33.71613,6791.834,343231.8,6949.921,12680.65,12680.65,7603.145
598.6451,33.71315,6846.924,343176.7,6949.921,12680.65,12680.65,7603.145
598.6454,33.72482,6778.062,343245.6,6949.923,12680.66,12680.66,7603.145
598.6456,33.71254,6833.157,343190.5,6949.924,12680.66,12680.66,7603.145
598.6454,33.72728,6771.173,343252.5,6949.923,12680.67,12680.67,7603.146
598.6456,33.71118,6833.154,343190.5,6949.927,12680.67,12680.67,7603.146
598.6453,33.73394,6764.283,343130.8,6949.927,12680.67,12680.67,7603.146
598.6458,33.71179,6826.271,343197.3,6949.93,12680.67,12680.67,7603.146
598.6454,33.73191,6764.284,343135.3,6949.93,12680.67,12680.67,7603.146
598.6458,33.71004,6817.088,343206.5,6949.932,12680.67,12680.67,7603.146
598.6451,33.72514,6879.071,343144.5,6949.933,12680.67,12680.67,7603.146
598.6459,33.71159,6812.5,343211.1,6949.935,12680.68,12680.68,7603.147
598.6452,33.72069,6867.594,343156.0,6949.936,12680.68,12680.68,7603.147
598.6457,33.71053,6803.315,343220.3,6949.938,12680.69,12680.69,7603.147
598.6448,33.71482,6858.403,343165.1,6949.938,12680.69,12680.69,7603.147
598.6453,33.71847,6784.954,343238.6,6949.94,12680.69,12680.69,7603.148
598.645,33.71418,6853.816,343169.7,6949.941,12680.69,12680.69,7603.148
598.6455,33.71987,6784.957,343238.6,6949.943,12680.7,12680.7,7603.148
598.6455,33.71231,6840.048,343183.5,6949.944,12680.7,12680.7,7603.148
598.6453,33.72613,6771.18,343252.3,6949.943,12680.7,12680.7,7603.149
598.6454,33.7099,6830.864,343192.6,6949.946,12680.7,12680.7,7603.149
598.6453,33.72762,6771.182,343252.3,6949.946,12680.71,12680.71,7603.15
598.6458,33.7106,6826.277,343197.2,6949.949,12680.71,12680.71,7603.15
598.6453,33.72585,6771.182,343252.3,6949.949,12680.71,12680.71,7603.15
598.6454,33.70887,6830.864,343192.6,6949.952,12680.71,12680.71,7603.15
598.645,33.73178,6764.292,343130.6,6949.952,12680.72,12680.72,7603.151
598.6455,33.7098,6826.277,343197.2,6949.955,12680.72,12680.72,7603.151
598.6451,33.72986,6885.969,343137.5,6949.955,12680.72,12680.72,7603.151
598.6459,33.71172,6819.396,343204.0,6949.958,12680.72,12680.72,7603.151
598.6453,33.72742,6881.383,343142.1,6949.958,12680.72,12680.72,7603.151
598.6458,33.70986,6819.393,343204.0,6949.96,12680.73,12680.73,7603.152
598.6451,33.72538,6879.082,343144.3,6949.961,12680.73,12680.73,7603.152
598.646,33.71164,6812.511,343210.9,6949.963,12680.73,12680.73,7603.152
598.6453,33.72373,6874.494,343148.9,6949.963,12680.73,12680.73,7603.152
598.6459,33.71009,6810.214,343210.9,6949.966,12680.74,12680.74,7603.153
598.6451,33.72104,6872.193,343151.2,6949.966,12680.74,12680.74,7603.153
598.6459,33.71373,6798.739,343224.6,6949.969,12680.74,12680.74,7603.153
598.6453,33.71723,6860.717,343162.7,6949.969,12680.74,12680.74,7603.153
598.6458,33.71178,6796.442,343226.9,6949.972,12680.75,12680.75,7603.154
598.645,33.71431,6858.415,343164.9,6949.972,12680.75,12680.75,7603.154
598.6454,33.71806,6784.967,343238.4,6949.974,12680.75,12680.75,7603.154
598.6452,33.71199,6846.942,343176.4,6949.975,12680.75,12680.75,7603.154
598.6454,33.72344,6778.082,343245.3,6949.977,12680.76,12680.76,7603.155
598.6456,33.7121,6840.061,343183.3,6949.978,12680.76,12680.76,7603.155
598.6456,33.72158,6778.081,343245.2,6949.98,12680.76,12680.76,7603.155
598.6454,33.71058,6837.762,343185.5,6949.98,12680.76,12680.76,7603.155
598.6454,33.72739,6771.195,343252.1,6949.979,12680.77,12680.77,7603.156
598.6456,33.71172,6840.062,343183.2,6949.983,12680.77,12680.77,7603.156
598.6456,33.7212,6778.083,343245.2,6949.985,12680.77,12680.77,7603.156
598.6454,33.71075,6844.648,343178.6,6949.986,12680.77,12680.77,7603.156
598.6454,33.72208,6778.085,343245.2,6949.988,12680.78,12680.78,7603.157
598.6455,33.7109,6840.062,343183.2,6949.989,12680.78,12680.78,7603.157
598.6455,33.7163,6782.675,343240.6,6949.991,12680.78,12680.78,7603.158
598.645,33.71101,6851.532,343171.7,6949.992,12680.78,12680.78,7603.158
598.6453,33.71687,6784.974,343238.3,6949.994,12680.79,12680.79,7603.158
598.6452,33.70934,6840.06,343183.2,6949.995,12680.79,12680.79,7603.158
598.6452,33.72634,6771.2,343252.0,6949.994,12680.79,12680.79,7603.159
598.6456,33.70974,6833.179,343190.0,6949.997,12680.79,12680.79,7603.159
598.6454,33.72023,6778.088,343245.1,6950.0,12680.8,12680.8,7603.159
598.6455,33.70817,6830.881,343192.3,6950.0,12680.8,12680.8,7603.159
598.6451,33.73095,6764.311,343130.3,6950.0,12680.8,12680.8,7603.16
598.6457,33.70893,6826.294,343196.9,6950.003,12680.8,12680.8,7603.16
598.6452,33.72917,6764.312,343134.9,6950.003,12680.81,12680.81,7603.16
598.6455,33.70681,6823.996,343199.2,6950.006,12680.81,12680.81,7603.16
598.6448,33.72597,6885.978,343137.2,6950.006,12680.81,12680.81,7603.16
598.6455,33.70816,6819.409,343203.7,6950.008,12680.81,12680.81,7603.161
598.6449,33.72432,6879.094,343144.1,6950.009,12680.81,12680.81,7603.161
598.6459,33.71054,6812.528,343210.6,6950.011,12680.82,12680.82,7603.161
598.6453,33.72268,6874.509,343148.6,6950.011,12680.82,12680.82,7603.161
598.6458,33.70855,6819.412,343203.7,6950.014,12680.83,12680.83,7603.162
598.6451,33.72393,6879.098,343144.0,6950.014,12680.83,12680.83,7603.162
598.6459,33.70967,6819.416,343203.7,6950.017,12680.83,12680.83,7603.162
598.6454,33.72975,6764.317,343134.8,6950.017,12680.83,12680.83,7603.163
598.6458,33.70772,6824.003,343199.1,6950.02,12680.83,12680.83,7603.163
598.6451,33.72674,6885.987,343137.1,6950.02,12680.83,12680.83,7603.163
598.6458,33.70887,6819.416,343203.7,6950.022,12680.84,12680.84,7603.163
598.6453,33.72903,6764.319,343134.8,6950.022,12680.85,12680.85,7603.164
598.6453,33.70665,6830.887,343192.2,6950.025,12680.85,12680.85,7603.164
598.645,33.72444,6771.211,343251.8,6950.025,12680.85,12680.85,7603.164
598.6453,33.70782,6833.186,343189.8,6950.028,12680.85,12680.85,7603.164
598.645,33.73093,6764.322,343130.2,6950.028,12680.86,12680.86,7603.165
598.6457,33.70875,6826.305,343196.7,6950.031,12680.86,12680.86,7603.165
598.6453,33.72891,6764.323,343134.7,6950.031,12680.86,12680.86,7603.166
598.6455,33.70775,6830.893,343192.1,6950.034,12680.86,12680.86,7603.166
598.6452,33.7305,6764.324,343130.1,6950.034,12680.87,12680.87,7603.166
598.6458,33.70845,6826.306,343196.7,6950.037,12680.87,12680.87,7603.166
598.6454,33.72369,6771.215,343251.8,6950.036,12680.87,12680.87,7603.167
598.6454,33.70757,6837.779,343185.2,6950.04,12680.87,12680.87,7603.167
598.6451,33.72461,6771.217,343251.8,6950.039,12680.88,12680.88,7603.167
598.6454,33.70908,6840.078,343182.9,6950.042,12680.88,12680.88,7603.167
598.6453,33.72673,6771.219,343251.7,6950.042,12680.88,12680.88,7603.167
598.6456,33.71231,6846.97,343176.0,6950.045,12680.88,12680.88,7603.167
598.646,33.71951,6784.997,343237.9,6950.047,12680.89,12680.89,7603.168
598.6458,33.71498,6851.565,343171.3,6950.048,12680.89,12680.89,7603.168
598.6462,33.7205,6784.999,343237.9,6950.05,12680.89,12680.89,7603.168
598.646,33.71608,6853.865,343169.0,6950.051,12680.89,12680.89,7603.168
598.6464,33.71553,6791.885,343231.0,6950.053,12680.9,12680.9,7603.169
598.6457,33.71565,6858.452,343164.4,6950.054,12680.9,12680.9,7603.169
598.6463,33.7161,6791.887,343231.0,6950.056,12680.9,12680.9,7603.169
598.6459,33.71477,6853.863,343169.0,6950.057,12680.9,12680.9,7603.169
598.6462,33.71393,6789.589,343233.3,6950.059,12680.91,12680.91,7603.17
598.6454,33.71382,6858.448,343164.4,6950.06,12680.91,12680.91,7603.17
598.646,33.71201,6798.773,343224.1,6950.062,12680.91,12680.91,7603.17
598.6453,33.71807,6865.339,343155.2,6950.063,12680.91,12680.91,7603.17
598.6462,33.71334,6798.776,343224.1,6950.064,12680.92,12680.92,7603.171
598.6456,33.72243,6874.529,343148.3,6950.065,12680.92,12680.92,7603.171
598.6461,33.70818,6819.432,343203.4,6950.068,12680.92,12680.92,7603.171
